userid,orderType
100000000371,0.005386729510963032
100000001215,0.0033818588537357233
100000001445,0.003712475676444476
100000001575,0.996532282709659
100000001601,0.001674797831682223
100000001737,0.9982966172699763
100000001829,0.003798383579357063
100000002055,0.0012550144862086567
100000002241,0.00469526916649729
100000003067,0.0020545122015763347
100000004161,0.9984216023683292
100000004307,0.004859978083057109
100000004855,0.9880899001359725
100000005055,0.00033429820169095584
100000005701,0.00793226851522326
100000006247,0.009749412678423603
100000006327,0.07476877394320405
100000006333,0.005686704585325947
100000006397,0.0025053680572055897
100000007397,0.27615164817892857
100000007525,0.7007516834739411
100000007951,0.012462640920650865
100000007955,0.11852063375686539
100000008131,0.0006096784646211735
100000008427,0.026834817645184215
100000008745,0.0019431207288320858
100000009049,0.014219885694834525
100000009197,0.1788076882213948
100000009419,0.09359640316677512
100000009629,0.0007341242235261007
100000009961,0.9935246711963925
100000010157,0.8649284818176957
100000011403,0.0008829562898007755
100000012993,0.013449921691794674
100000013089,0.8940947479011135
100000013205,0.024331583937170505
100000013455,0.0045432231172455465
100000013591,0.050893059059962976
100000013861,0.001028423689277178
100000014191,0.2712088711261536
100000014963,0.005340740695591891
100000015053,0.0011653299527789327
100000015077,0.9950239045621078
100000015351,0.6989310634733421
100000015659,0.9985222669839424
100000016411,0.010299850980772766
100000016637,0.0007270743428960286
100000016665,0.000516560482240183
100000016715,0.110572988428622
100000016843,0.004059328567939549
100000017191,0.015599317881266256
100000017255,0.0006115174323491378
100000017517,0.003226727095026949
100000017533,0.01387635990047728
100000018131,0.972044979214689
100000018141,0.0618461953932824
100000018219,0.00537394343944908
100000018439,0.06370990590565778
100000018651,0.0010950555707085734
100000018843,0.0896139409393438
100000019085,0.01403547848203764
100000019503,0.007981830069799089
100000019777,0.002125477946655299
100000019831,0.07407816548082062
100000019875,0.33322219276402465
100000020599,0.03347556827403887
100000020705,0.06409593379692922
100000020839,0.031100299449673
100000021007,0.004163109617304809
100000021741,0.003331899630375341
100000023031,0.1017727425918695
100000023341,0.004456448445099381
100000023847,0.0007225492190917671
110020671228,0.9924170269965985
110100014968,0.019150955748690315
110100016420,0.051895596142863515
110100016422,0.00041450145910484573
110100018261,0.19150143481804305
110100035666,0.04374434270332673
110100073025,0.011448774019224003
110100073927,0.9966397650245178
110100116029,0.0006071074418727645
110100133766,0.004399646972774583
110100171523,0.025064388783611426
110100173226,0.1627811853589838
110100218469,0.11998074898091232
110100235669,0.002924487876937326
110100316927,0.0021986055378786637
110100335267,0.0027973548286266705
110100371520,0.10443299514810832
110100373224,0.00038181252425383396
110100412425,0.004732520805676566
110100418260,0.005558146866144164
110100418567,0.8813691589833483
110100471522,0.0022516182442178295
110100471527,0.006859112758655362
110100473324,0.1211294275450962
110100512827,0.021894076488900304
110100514267,0.005404499394822758
110100516521,0.0026561862523074233
110100516723,0.02574619268624656
110100516929,0.999262301206856
110100535662,0.1984498331399937
110100573222,0.6941456497908263
110100573627,0.0011751345440270974
110100614362,0.028882508911195925
110100614562,0.9982170200346903
110100618862,0.003981428769883609
110100635761,0.008263673856400738
110100673622,0.6355028988120924
110100673828,0.00771265163807928
110100735369,0.34130842000295725
110100816922,0.0020023897604525293
110100818367,0.21289384001525774
110100835466,0.06018301235888829
110100835868,0.04461542636527909
110100871522,0.758603122114798
110100873722,0.11390123017112874
110100933760,0.8043654060362746
110100973525,0.009660226901530004
110101018063,0.018771747495945398
110101018362,0.004206155214926682
110101035263,0.0013617947280895684
110101071220,0.025843666573955093
110101071222,0.013956364255365106
110101071527,0.0024369205792307796
110101073025,0.00566291927918652
110101073225,0.5412281997795971
110101073822,0.0005826180087751163
110101112320,0.04683541902710556
110101114064,0.46386307623989553
110101114660,0.2826996427476736
110101118361,0.000511836168880148
110101135467,0.0011765064505163203
110101173725,0.03435703284481964
110101210069,0.5054038829804952
110101212223,0.0015310698469422402
110101215122,0.5600518171189031
110101216420,0.008715700840576292
110101216527,0.8760215823646099
110101216821,0.0014454425894637457
110101217027,0.9981955606931785
110101217820,0.006727894123647013
110101217824,0.9911834589239489
110101218861,0.998228392958717
110101233064,0.7712083318228666
110101273629,0.02258818555526458
110101273724,0.001522946175885447
110101273826,0.0013746506258600698
110101273925,0.059010059835514085
110101312122,0.3080612484809708
110101314164,0.05178056623044992
110101316227,0.060612226307382805
110101316624,0.9865546649695838
110101335164,0.17795647621141233
110101335961,0.0025856770684460828
110101373120,0.016840990552213234
110101373626,0.015942452776467393
110101410927,0.9916827600005638
110101416523,0.9101591227055403
110101416629,0.08047059963660833
110101418269,0.6984837077857952
110101418763,0.0013674467318924234
110101433762,0.032745290827014537
110101435165,0.0031948141087237434
110101435360,0.014554021079116766
110101435465,0.0012704102932486225
110101471226,0.44651642227173216
110101473623,0.04601275594160394
110101512925,0.5065741907957325
110101516227,0.01793780898118889
110101516323,0.00289676064607746
110101518360,0.0015133401469829065
110101518560,0.2835700180532373
110101535968,0.024197562098504023
110101610427,0.1251032687239838
110101610625,0.024745221666992733
110101610760,0.3640451656877769
110101610768,0.6041054852013833
110101612027,0.0007513004474481486
110101612064,0.029642509266712126
110101615728,0.0023923868713945627
110101615828,0.008489474689112991
110101615925,0.008006744273939914
110101616227,0.023078751199885846
110101616427,0.008594342771914653
110101616628,0.01616097613798448
110101616762,0.0016606226691500076
110101616863,0.0027480230405929036
110101616867,0.0035528600772404256
110101616966,0.001140719948337243
110101617522,0.007867133184596904
110101618860,0.10950307670201141
110101618964,0.3785683222415682
110101618967,0.0016607517417262683
110101673221,0.8077751898764198
110101673423,0.06804584483429503
110101712427,0.0016538111346306803
110101712621,0.01264724168552702
110101712622,0.008818468736982957
110101714266,0.0029350028162581005
110101714568,0.025069071034853885
110101716420,0.028916199516481184
110101718064,0.024538557486591436
110101718461,0.017887221436971103
110101735567,0.0011348198527090874
110101771028,0.0016151016773653887
110101773127,0.031381159920200116
110101773722,0.0030072727312817787
110101773820,0.005361681939569657
110101810162,0.009137223777778505
110101810364,0.9980609948636648
110101810367,0.9876364487406077
110101814963,0.06275285402140596
110101816628,0.010559679280954012
110101816826,0.0004931673783581909
110101816829,0.8616892489194496
110101818963,0.8780649678710835
110101833764,0.061215236000700834
110101871022,0.0012780632501269771
110101871223,0.022454399310062212
110101873420,0.04345862218738761
110101912122,0.015410026976796233
110101912224,0.07450822657006108
110101914166,0.006216329742455324
110101914465,0.14987103681255537
110101914466,0.013029386736426021
110101916529,0.004298000971320435
110101916922,0.0018049556905178643
110101935966,0.005181682151046669
110101973722,0.0060020949961579004
110102012425,0.25152697868667107
110102012824,0.008327286708634224
110102012825,0.03239442791371784
110102016124,0.004459437956802876
110102016220,0.07370330842594178
110102033767,0.6378655161857223
110102035860,0.001717834459618762
110102073126,0.08372274959489057
110102073923,0.0006717188758192982
110102112525,0.07470527873202806
110102116023,0.010066417720667903
110102116124,0.555755052268311
110102116228,0.040356624403935684
110102116324,0.007660163396979059
110102118961,0.00525848939130531
110102118969,0.000650387168337648
110102173725,0.5880262874959198
110102218067,0.06428314453741013
110102233767,0.06703632103651715
110102235866,0.9788341461421245
110102271522,0.558985512852707
110102371027,0.016081886985360592
110102416529,0.0006954322983508711
110102416629,0.9963228878974735
110102418265,0.19783035616602646
110102435363,0.0010261281939416551
110102435468,0.0005633665533681233
110102473227,0.00146269610489316
110102473722,0.1480805161746555
110102473726,0.022983999429304826
110102473823,0.10920023270717419
110102516823,0.011557834591701923
110102518364,0.00560325620789336
110102571020,0.0037623716185312232
110102614469,0.012266300959494988
110102616024,0.004134276261549878
110102616427,0.9942828357220861
110102616924,0.0006509715853608281
110102618366,0.004490408468991581
110102618561,0.018206336221681167
110102618764,0.11295262332224501
110102673627,0.014848455846306539
110102712120,0.003731480404272742
110102712123,0.018570259941723743
110102714366,0.007190083406866835
110102714469,0.0036639714837093523
110102716420,0.008837182254504902
110102716620,0.027769921142570753
110102735360,0.956724964975969
110102735561,0.0007078198805098306
110102773624,0.015144737968221425
110102773927,0.8802647798060461
110102812625,0.001682853640755929
110102816320,0.014014258605935257
110102816325,0.0040701410663939045
110102816721,0.0009457757157839575
110102835465,0.005334874487479327
110102835762,0.002396793275839664
110102871220,0.08064095947905908
110102871228,0.04805037796870608
110102873020,0.009676328224145858
110102873026,0.1302165491284549
110102912126,0.0005075218033306742
110102912424,0.009280070127449002
110102916926,0.00643784743175139
110102918660,0.9992265353201804
110102933067,0.0035305259305717022
110102971021,0.03834520196543478
110102973320,0.005831386847419841
110102973729,0.006691416081044439
110102973924,0.005515041419888116
110103010728,0.0004772579540146593
110103018267,0.9962995873684615
110103018466,0.3530443090648376
110103018561,0.0013686584392594617
110103035464,0.010207409983460671
110103073525,0.003498571760488607
110103112829,0.020661909550430218
110103114566,0.004979192631322153
110103116221,0.008844146272170408
110103118065,0.21442894095198145
110103118366,0.09918124784530348
110103118465,0.017586751089425968
110103118869,0.01252598967964436
110103171221,0.009951694914171208
110103171521,0.004860663067671017
110103212425,0.5786487362387117
110103212522,0.0171249422021118
110103216621,0.03351008862908253
110103218368,0.4274080649019204
110103218764,0.024451688978847665
110103233860,0.008685008987541072
110103235660,0.009103089510932933
110103273729,0.04939734525978674
110103273822,0.003210475851320756
110103310263,0.02872264397702727
110103314762,0.016011196964410848
110103316323,0.001624241159877437
110103318065,0.034453714244059554
110103318467,0.0030624257284197903
110103318469,0.007372477015345273
110103333868,0.13990681125232252
110103373229,0.0046111715817820816
110103373621,0.004175329753200155
110103373624,0.014069126255349795
110103410325,0.00407613721105549
110103412220,0.9905165593622197
110103412325,0.2982541431337172
110103414068,0.10336321246657218
110103414663,0.013554025546637764
110103414867,0.026659574925889763
110103433064,0.010892447717017278
110103433760,0.02901620349663056
110103435260,0.030379905465963895
110103471221,0.05543963519485036
110103471227,0.0042475296237404715
110103510325,0.059664459813348836
110103512423,0.14327194963377768
110103518066,0.027153246501439892
110103518463,0.0029462468374997185
110103518661,0.09789551881692744
110103535467,0.004619986151110575
110103612126,0.7501482282873687
110103612224,0.00852728994283892
110103616126,0.003156430675559183
110103616424,0.14487413035329302
110103616921,0.014056895853019984
110103633864,0.012836912744666026
110103714268,0.020537595208747157
110103714367,0.004018485262058839
110103716621,0.0020120043051411935
110103716623,0.10842324927446226
110103718268,0.005618061550891434
110103718464,0.023840426672228687
110103735161,0.02913085234164577
110103735266,0.34505443598347896
110103735669,0.002087702995747312
110103735767,0.8650675657988716
110103771527,0.0164871739819697
110103773926,0.5582023912370379
110103814960,0.08281065667411537
110103816326,0.9974415595526278
110103816921,0.9793078036309877
110103835563,0.00813437842764045
110103914964,0.014668866361039711
110103918061,0.018588209643009196
110103918664,0.0031947371289136823
110103933761,0.39274798917763776
110103935165,0.01924869089664833
110103935264,0.003914085685041479
110103935763,0.0008095489509868672
110103971521,0.004599544012922098
110103973129,0.0028077224181039966
110104012523,0.011092595912467635
110104014167,0.009558837991242707
110104014560,0.19595109021628151
110104016624,0.9767375539540781
110104071022,0.0009121529996073773
110104073426,0.011011694022452737
110104073726,0.003361110831612975
110104073929,0.00859966267366067
110104112028,0.005238239717201089
110104114567,0.3870651700793185
110104116822,0.019198403636007694
110104133069,0.02436271870044378
110104135360,0.014667072496401206
110104173022,0.15927995055910069
110104173024,0.6185178233976593
110104173321,0.030467168215657005
110104173427,0.005919385044368298
110104212326,0.02160749479666486
110104212427,0.1479070649891081
110104212629,0.019241778219156902
110104214166,0.0030619976943177087
110104214366,0.003558035773923837
110104214666,0.0813342263177462
110104216028,0.08650382814191258
110104218764,0.12285657595829748
110104235568,0.9113583450316389
110104235863,0.9986139551399283
110104235960,0.012356437572295926
110104235969,0.0023287273289127244
110104273020,0.6334987386464337
110104312328,0.008066790569831074
110104316720,0.02725034956822059
110104318168,0.47881985229253154
110104333864,0.007139016042464569
110104335264,0.13577965366107428
110104335761,0.2399985661501532
110104371525,0.004755024036279284
110104373225,0.002880974840606833
110104373524,0.10880470453223229
110104373724,0.005679012157957812
110104414562,0.04478909952195661
110104414566,0.006716575243031543
110104414963,0.09435799377400719
110104416321,0.20287848530749353
110104416323,0.004363788158341584
110104418063,0.021172211130173896
110104418861,0.002352836194919386
110104433063,0.006909816136363999
110104435869,0.19362996552893932
110104471220,0.624092994332359
110104471527,0.00037749802623879866
110104473424,0.0008718091843192368
110104518869,0.1819672666341222
110104573525,0.005975923081860468
110104573729,0.08859388357029133
110104612025,0.635230244994345
110104612521,0.007043735285563996
110104614060,0.21205500498459182
110104616124,0.10343397736545884
110104618266,0.1533786269578121
110104618763,0.0018846902467522305
110104633863,0.001753390436291009
110104635166,0.03119754409048655
110104635360,0.019837136156867302
110104635569,0.003721510795641073
110104673129,0.9940625064374081
110104714167,0.9767674207684373
110104735161,0.0004573118865081281
110104735462,0.03046362708132708
110104735661,0.007243180028637169
110104773629,0.0010680769034367374
110104812725,0.00913395449889423
110104814967,0.010238195944580766
110104816025,0.042870772020911205
110104835068,0.004478916017807512
110104835468,0.12847865940601477
110104835964,0.9163894815441711
110104873422,0.01137019298785365
110104912721,0.027109170067100997
110104914069,0.1003042063861994
110104914661,0.004803494662046685
110104918067,0.012427667394254181
110104918562,0.002446690763930042
110104933763,0.0105683208643337
110104933868,0.7034936971663814
110104971226,0.010387859395740818
110104971229,0.0340708440170178
110104973125,0.016573925749380266
110105016123,0.32325007051203175
110105016425,0.0013831172083250936
110105016520,0.11105148848881483
110105033069,0.016552771499345795
110105035869,0.8519586288930154
110105071026,0.16289637653506037
110105116320,0.9968965767618467
110105116327,0.9865350415707901
110105116421,0.0011735396915444575
110105116622,0.7781099982262876
110105118463,0.5957886283997602
110105118562,0.001575192377496701
110105133761,0.12020072909051675
110105135768,0.06781391358387397
110105135961,0.9943786504270571
110105171523,0.003125951936469827
110105173724,0.012686087312161136
110105212325,0.9852811330555222
110105214162,0.06791853839155236
110105216127,0.015628992801079312
110105218765,0.08654579274355195
110105271522,0.008344903894199198
110105273126,0.05022216625509356
110105273323,0.006994161991658974
110105312921,0.0025732637214191997
110105318961,0.042212501499808916
110105333063,0.0019207769564207795
110105333861,0.015274228736723579
110105373820,0.0020143993200575877
110105373824,0.0005865316738348005
110105373928,0.0073711828847757045
110105416728,0.0017690920217434732
110105418365,0.2302533894477516
110105418761,0.004121506528465855
110105435864,0.996493831038463
110105473220,0.047928442584399905
110105473728,0.6417635765674652
110105516120,0.012921016603703095
110105516325,0.0011596038464877037
110105518360,0.750417286097403
110105518964,0.025897384398599798
110105533763,0.009366492154087525
110105535563,0.6479852671028098
110105573723,0.3361042831836808
110105616123,0.02610874870423067
110105618266,0.04960120981188404
110105635360,0.05255480422924712
110105673022,0.003137904475912707
110105673522,0.01066709022178924
110105716020,0.0006124784771238442
110105716421,0.7203776282670504
110105718969,0.00967211667494389
110105733867,0.0034193016985630577
110105735160,0.002108557972589679
110105735568,0.0037201917073712088
110105771524,0.10453926680259777
110105773122,0.005266497269939576
110105816823,0.004550508992511295
110105816928,0.0050391317282345565
110105818769,0.003559310910759338
110105916827,0.0035283801491611186
110105916924,0.014803398712532636
110105918964,0.0877269072755184
110105935863,0.012874791767656161
110105971224,0.044104993540790075
110105973521,0.0573009408916996
110106016621,0.00097353604875313
110106018065,0.06299161218108448
110106018169,0.004506300006991927
110106035466,0.06974993985143492
110106035761,0.051208394695041945
110106116423,0.9975075016024296
110106135169,0.01591628576354412
110106135863,0.006416173944131141
110106173122,0.005973351270889371
110106216329,0.058332589052608665
110106233863,0.042390803195517655
110106235061,0.006092068833299456
110106235164,0.0921715608611767
110106273429,0.3592327516080167
110106273920,0.6964441545010491
110106316028,0.0009111349125763639
110106318463,0.09541540435725968
110106335466,0.0050992259385534075
110106371527,0.008623274874374622
110106373122,0.427761087805148
110106418266,0.8426630630491276
110106418668,0.029067222312056065
110106435063,0.019836744341109706
110106435464,0.049581921499241656
110106473321,0.9250731272700805
110106473428,0.0011799009094218085
110106518266,0.024266631569746754
110106518269,0.05280303643643855
110106535268,0.9010159200430718
110106573521,0.06570992055533442
110106573825,0.008884014767372397
110106573929,0.0055471120406868175
110106616820,0.002894238310166713
110106616920,0.12850715071688432
110106635765,0.0005540872996789548
110106673621,0.9863162693981471
110106712326,0.002969112805790116
110106716229,0.054061397885832536
110106716723,0.0416303045060387
110106735469,0.07452410855145913
110106771021,0.02018891551810061
110106773625,0.026460328277213094
110106814260,0.9181152282950449
110106816924,0.015339710908249135
110106818263,0.003739956832959207
110106835662,0.00461530067305952
110106873926,0.012590235566697614
110106918869,0.018870052730706743
110106935163,0.00808039084196352
110106935561,0.005363859429026245
110106935968,0.11802562030030471
110107010961,0.9920798295732911
110107016529,0.061297187013532664
110107016728,0.9098669227366496
110107018363,0.00413301992788824
110107018364,0.006519041087482795
110107018466,0.00033579364832230565
110107018560,0.00635220803459591
110107035068,0.004461012877063034
110107073025,0.0047417811865462355
110107110861,0.8340453056096238
110107112465,0.01977153812066488
110107112962,0.012437333545639861
110107114068,0.004382767321073464
110107114367,0.9917658921479895
110107114560,0.03398880857976287
110107116827,0.0024041253540159724
110107118263,0.006872201908844799
110107118663,0.015437729249240624
110107135269,0.9573508803844839
110107173822,0.40711420655279673
110107212721,0.005055494306139607
110107212823,0.9084280766242827
110107214066,0.18759889407452512
110107214667,0.12074196548771651
110107216429,0.010648653977797294
110107218262,0.0165273147653782
110107218663,0.033760954843810975
110107235167,0.05730423161388816
110107235865,0.23618612901869396
110107273221,0.9943573373554891
110107273923,0.05376718080976182
110107312424,0.03280558804606756
110107312825,0.0014492471881705905
110107314261,0.0066675894237144505
110107314369,0.002829234495062405
110107316522,0.006653424053928017
110107316826,0.020801943388753574
110107318769,0.05739972519128798
110107373020,0.7561909772752016
110107373221,0.9996331838366398
110107410965,0.02394540323406508
110107412123,0.005895288651809246
110107412168,0.31526040163597996
110107412267,0.0007700334019602573
110107414061,0.046862575225536204
110107414662,0.0020143670732188177
110107416164,0.01214694057773259
110107418267,0.42591714043179857
110107418663,0.006515095630657172
110107435466,0.05248475848883574
110107435861,0.004007406692488458
110107473024,0.0015536750225538676
110107473720,0.007493944584647411
110107514365,0.30587111285342156
110107516825,0.07440856987986824
110107518064,0.3384146509766554
