userid,orderType
100000000371,0.00098977773450315
100000001215,0.00025508448015898466
100000001445,0.0003887728089466691
100000001575,0.9995761513710022
100000001601,6.322317858575843e-06
100000001737,0.9999843835830688
100000001829,0.0001543405669508502
100000002055,8.827328565530479e-05
100000002241,0.00027416725060902536
100000003067,8.080681436695158e-05
100000004161,0.9999574422836304
100000004307,0.0013783815084025264
100000004855,0.9986594915390015
100000005055,5.818654244649224e-06
100000005701,0.0127320671454072
100000006247,0.00026760142645798624
100000006327,0.07808473706245422
100000006333,0.0011591442162171006
100000006397,0.00019886603695340455
100000007397,0.5702223181724548
100000007525,0.791535496711731
100000007951,0.004355240613222122
100000007955,0.05269341543316841
100000008131,6.698514425806934e-06
100000008427,0.007544830907136202
100000008745,0.0018543369369581342
100000009049,0.006106611341238022
100000009197,0.22405944764614105
100000009419,0.04681754484772682
100000009629,0.0003920223389286548
100000009961,0.9995658993721008
100000010157,0.9965265393257141
100000011403,0.00017643194587435573
100000012993,0.0034416362177580595
100000013089,0.9864767789840698
100000013205,0.00181226443964988
100000013455,0.0018018408445641398
100000013591,0.07006555050611496
100000013861,3.196220495738089e-05
100000014191,0.13951458036899567
100000014963,0.0015449941856786609
100000015053,0.00015971885295584798
100000015077,0.9994244575500488
100000015351,0.8994283080101013
100000015659,0.9999185800552368
100000016411,0.001909914193674922
100000016637,0.0008672744734212756
100000016665,2.8848038709838875e-05
100000016715,0.049894120544195175
100000016843,0.0007352777756750584
100000017191,0.009250774048268795
100000017255,0.00012714750482700765
100000017517,8.89664952410385e-05
100000017533,0.037403855472803116
100000018131,0.9981305003166199
100000018141,0.009125146083533764
100000018219,8.720943878870457e-05
100000018439,0.018283125013113022
100000018651,0.00014651271339971572
100000018843,0.05584685504436493
100000019085,0.031818192452192307
100000019503,0.00159901671577245
100000019777,6.897322600707412e-05
100000019831,0.02905123494565487
100000019875,0.44795358180999756
100000020599,0.021282747387886047
100000020705,0.012184550054371357
100000020839,0.031055638566613197
100000021007,0.004894090350717306
100000021741,0.0020576692186295986
100000023031,0.055483292788267136
100000023341,0.00028865516651421785
100000023847,0.00020124811271671206
110020671228,0.9993278980255127
110100014968,0.0026245410554111004
110100016420,0.06347533315420151
110100016422,6.468922947533429e-05
110100018261,0.0294332355260849
110100035666,0.052425313740968704
110100073025,0.0025313603691756725
110100073927,0.9997902512550354
110100116029,2.6886867999564856e-05
