userid,orderType
100000000371,0.04197575608250267
100000001215,0.017821282849280945
100000001445,0.024700074489460856
100000001575,0.8963970299420227
100000001601,0.012306010902480584
100000001737,0.8843547667935809
100000001829,0.020956217601994884
100000002055,0.01593756447962484
100000002241,0.02182574969358026
100000003067,0.02736588430509599
100000004161,0.8851449094342916
100000004307,0.0157395410574874
100000004855,0.879114841346825
100000005055,0.026151082269836094
100000005701,0.02699306493839923
100000006247,0.022980289160910376
100000006327,0.09986839335452435
100000006333,0.020648216296539578
100000006397,0.010939385128679955
100000007397,0.47653609340046926
100000007525,0.7165324402525556
100000007951,0.033714616666743746
100000007955,0.0874828422062873
100000008131,0.011566537699449307
100000008427,0.03023101942158879
100000008745,0.013288980393899152
100000009049,0.047111243015205716
100000009197,0.20328552366853922
100000009419,0.08279399369223545
100000009629,0.013217655828989509
100000009961,0.8765828149059995
100000010157,0.8887192326304321
100000011403,0.02501969159159264
100000012993,0.03837795890026813
100000013089,0.8758350719653683
100000013205,0.0320661368382522
100000013455,0.019137097087135724
100000013591,0.07583904445551287
100000013861,0.010839654374171013
100000014191,0.162104669449934
100000014963,0.05182367334162859
100000015053,0.02928302860756358
100000015077,0.8933667982054709
100000015351,0.7593239065821074
100000015659,0.8968372277850543
100000016411,0.02632504136377918
100000016637,0.03316872130538001
100000016665,0.030309785653438424
100000016715,0.0992690331449087
100000016843,0.02401840324597947
100000017191,0.027652062213731392
100000017255,0.01391011691281839
100000017517,0.024773695130131806
100000017533,0.05484815546562119
100000018131,0.8800965135457843
100000018141,0.02883390802215145
100000018219,0.032286022652979335
100000018439,0.04669921208037144
100000018651,0.018894141451721153
100000018843,0.0675562987720906
100000019085,0.05615395623056648
100000019503,0.021602621493145117
100000019777,0.02826568211445947
100000019831,0.05710946459779119
100000019875,0.39739128561804826
100000020599,0.05840856087824328
100000020705,0.033051307803814725
100000020839,0.08844141972589956
100000021007,0.03894107561187594
100000021741,0.013243283443363809
100000023031,0.07661469861094244
100000023341,0.02068818216808286
100000023847,0.011748961441153446
110020671228,0.8616569455988811
110100014968,0.03796558984971399
110100016420,0.08051556281031769
110100016422,0.017958414374097047
110100018261,0.05415607452694293
110100035666,0.07622589159296458
110100073025,0.06872167097060564
110100073927,0.8884173258144363
110100116029,0.027738485504308356
110100133766,0.03159479134850145
110100171523,0.04080915996522372
110100173226,0.21602239252687663
110100218469,0.03346841995035546
110100235669,0.01955069857625699
110100316927,0.022877478014380736
110100335267,0.021396363549337796
110100371520,0.06492915529816255
110100373224,0.03981020109451733
110100412425,0.04422285713606237
110100418260,0.02624411974739051
110100418567,0.8539853348830707
110100471522,0.020429720712405126
110100471527,0.057358110257869854
110100473324,0.08561857073636758
110100512827,0.05706531265324334
110100514267,0.025872424620748864
110100516521,0.02511152284943801
110100516723,0.03971356751250073
110100516929,0.8850423582132299
110100535662,0.20328552366853922
110100573222,0.7538108257366277
110100573627,0.01877144403176914
110100614362,0.06221968071621801
110100614562,0.9096284004000524
110100618862,0.026746199844130118
110100635761,0.03263340947407268
110100673622,0.14552011378627097
110100673828,0.021218351199787724
110100735369,0.3341913295078129
110100816922,0.01891990727365706
110100818367,0.3733044707930204
