userid,orderType
100000000371,0.00322670291643
100000001215,0.00460958364419
100000001445,0.00493047107012
100000001575,0.996582925319
100000001601,0.00246704521124
100000001737,0.997997164727
100000001829,0.00511456350796
100000002055,0.00174573517871
100000002241,0.00626115198248
100000003067,0.00281680293847
100000004161,0.998568624258
100000004307,0.00565032148734
100000004855,0.997907012701
100000005055,0.000438424558524
100000005701,0.00736946775577
100000006247,0.0148125216365
100000006327,0.0697595085949
100000006333,0.00548809417523
100000006397,0.00364622531925
100000007397,0.336015209556
100000007525,0.715649425984
100000007951,0.0125794513151
100000007955,0.145555388182
100000008131,0.000388699008908
100000008427,0.0310876285658
100000008745,0.0017205105105
100000009049,0.0197948645801
100000009197,0.203025199473
100000009419,0.0987960845234
100000009629,0.000682009995215
100000009961,0.992804080247
100000010157,0.988348573447
100000011403,0.00106500679976
100000012993,0.0115504548885
100000013089,0.872426748276
100000013205,0.0366794159636
100000013455,0.00558174867183
100000013591,0.0573758985847
100000013861,0.00123949936824
100000014191,0.381466910243
100000014963,0.00537282507866
100000015053,0.00149645673809
100000015077,0.996863871813
100000015351,0.772829025984
100000015659,0.998419702053
100000016411,0.0135467029177
100000016637,0.000465741351945
100000016665,0.000260658278422
100000016715,0.126959737391
100000016843,0.00408237869852
100000017191,0.0201639132574
100000017255,0.000773850246332
100000017517,0.00465252879076
100000017533,0.0174325462431
100000018131,0.991983383894
100000018141,0.0916395410896
100000018219,0.00733650126494
100000018439,0.0869635641575
100000018651,0.000956408301134
100000018843,0.105746915564
100000019085,0.0149396019988
100000019503,0.00858882674948
100000019777,0.00265131017659
100000019831,0.112407721579
100000019875,0.425737008452
100000020599,0.0339721236378
100000020705,0.0878192018719
100000020839,0.033167119138
100000021007,0.00184391601942
100000021741,0.00383945018985
100000023031,0.13066784665
100000023341,0.00545058108401
100000023847,0.000607676891377
110020671228,0.995945751667
110100014968,0.0229676552116
110100016420,0.0624300595373
110100016422,0.00042096330435
110100018261,0.238837502897
110100035666,0.0464555975049
110100073025,0.0125482724979
110100073927,0.998478531838
110100116029,0.000585617672187
110100133766,0.0035020102514
110100171523,0.0271845152601
110100173226,0.172348596156
110100218469,0.168052181601
110100235669,0.00331345410086
110100316927,0.00121638132259
110100335267,0.00396978890058
110100371520,0.147422373295
110100373224,0.000245380768319
110100412425,0.00584650901147
110100418260,0.0078783452045
110100418567,0.95937243104
110100471522,0.00228865840472
110100471527,0.00326126057189
110100473324,0.153769627214
110100512827,0.0237728692591
110100514267,0.00613740063273
110100516521,0.00377523107454
110100516723,0.0216674339026
110100516929,0.999354064465
110100535662,0.231564022601
110100573222,0.682787179947
110100573627,0.00149972795043
110100614362,0.0332692693919
110100614562,0.998296022415
110100618862,0.002874466707
110100635761,0.00985490088353
110100673622,0.708754777908
110100673828,0.00933473743498
110100735369,0.423199534417
110100816922,0.00244073674548
110100818367,0.237215802074
110100835466,0.0768499895931
110100835868,0.051900556311
110100871522,0.730902910232
110100873722,0.157746210694
110100933760,0.847107619047
110100973525,0.011980954092
110101018063,0.0140516199171
110101018362,0.00540824234486
110101035263,0.0014601869043
110101071220,0.0339546501636
110101071222,0.0161622576415
110101071527,0.00310964649543
110101073025,0.00703224702738
110101073225,0.658972859382
110101073822,0.000493646817631
110101112320,0.0642609968781
110101114064,0.586797297001
110101114660,0.321247458458
110101118361,0.000473148727906
110101135467,0.00080112341675
110101173725,0.0370732173324
110101210069,0.476141124964
110101212223,0.00140756129986
110101215122,0.534648403525
110101216420,0.007274097763
110101216527,0.838332563638
110101216821,0.00175738072721
110101217027,0.999296873807
110101217820,0.0059117844794
110101217824,0.993128061294
110101218861,0.99880322814
110101233064,0.774488180875
110101273629,0.0255876751616
110101273724,0.00157003069762
110101273826,0.00163036608137
110101273925,0.0845211930575
110101312122,0.409751951694
110101314164,0.0647998116911
110101316227,0.0669774096459
110101316624,0.984464555979
110101335164,0.136909201741
110101335961,0.0030299318023
110101373120,0.0232796035707
110101373626,0.0236908062361
110101410927,0.9880258739
110101416523,0.901033550501
110101416629,0.100554250181
110101418269,0.71192124486
110101418763,0.00175919738831
110101433762,0.0321947829798
110101435165,0.00451524625533
110101435360,0.0150842899457
110101435465,0.00166495726444
110101471226,0.402827963233
110101473623,0.0529412329197
110101512925,0.503176555038
110101516227,0.0226900307462
110101516323,0.004168641055
