userid,orderType
100000000371,0.0159757845104
100000001215,0.00167540460825
100000001445,0.00821088906378
100000001575,0.997012853622
100000001601,0.0046320897527
100000001737,0.997156739235
100000001829,0.00806889683008
100000002055,0.00322521501221
100000002241,0.00865534041077
100000003067,0.00586033565924
100000004161,0.998996555805
100000004307,0.00553913461044
100000004855,0.997908234596
100000005055,0.00129598216154
100000005701,0.0167372860014
100000006247,0.0182460192591
100000006327,0.0878699794412
100000006333,0.00649638287723
100000006397,0.00479311076924
100000007397,0.44590473175
100000007525,0.401413440704
100000007951,0.0165247041732
100000007955,0.111953862011
100000008131,0.000656865013298
100000008427,0.0387490354478
100000008745,0.00336161651649
100000009049,0.0167590063065
100000009197,0.215884804726
100000009419,0.0601020380855
100000009629,0.000595010526013
100000009961,0.993911385536
100000010157,0.989479720592
100000011403,0.0023912829347
100000012993,0.00894376076758
100000013089,0.948630988598
100000013205,0.036567915231
100000013455,0.00344062573276
100000013591,0.0278651155531
100000013861,0.000841188651975
100000014191,0.198404029012
100000014963,0.0037782266736
100000015053,0.00787501130253
100000015077,0.995143413544
100000015351,0.726504683495
100000015659,0.998132407665
100000016411,0.00683235609904
100000016637,0.000859954510815
100000016665,0.0011224988848
100000016715,0.182329818606
100000016843,0.00687028514221
100000017191,0.0322049707174
100000017255,0.000902920088265
100000017517,0.00554051157087
100000017533,0.0212257560343
100000018131,0.991245567799
100000018141,0.0660628825426
100000018219,0.0117929428816
100000018439,0.0507436394691
100000018651,0.00270665902644
100000018843,0.278490513563
100000019085,0.0172956213355
100000019503,0.00537760555744
100000019777,0.00590388011187
100000019831,0.105685018003
100000019875,0.656417965889
100000020599,0.233040094376
100000020705,0.185886487365
100000020839,0.0557145550847
100000021007,0.00624344777316
100000021741,0.010032761842
100000023031,0.10326167196
100000023341,0.00823061540723
100000023847,0.00106475164648
110020671228,0.994284331799
110100014968,0.0540414080024
110100016420,0.154091060162
110100016422,0.00068369647488
110100018261,0.0908392220736
110100035666,0.103620268404
